staff_index,staff_name,openalex_author_id_short,openalex_author_id_full,author_display_name,author_match_score,author_match_confidence,work_id,title,publication_year,publication_date,raw_author_name,author_position,is_corresponding,paper_confidence,paper_confidence_score,paper_confidence_reasons,paper_has_oxford_affiliation,paper_affiliation_score,paper_time_score,paper_name_score,doi,work_type,cited_by_count,language,is_oa,oa_status,oa_url,landing_page_url,pdf_url,source_id,source_name,source_type,source_is_oa,source_issn_l,volume,issue,first_page,last_page,institutions_distinct_count,countries_distinct_count,topics_json,primary_topic_json,snapshot_source
418,Maria Quigley,A5062551275,https://openalex.org/A5062551275,Maria Quigley,0.9,high,local:86ca6f3722c9e85b,Pre-pregnancy care in general practice in England: cross-sectional observational study using administrative routine health data.,2025.0,2025-01-01,Maria Quigley,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2092809,,,BMC Public Health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
418,Maria Quigley,A5062551275,https://openalex.org/A5062551275,Maria Quigley,0.9,high,local:f21e8dff15e6f9a1,Is maternal Body Mass Index associated with offspring infection-related hospital admissions? Findings from the Born in Bradford cohort study linked to hospital admission data,2025.0,2025-01-01,Maria Quigley,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2093740,,,BMJ Medicine,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
418,Maria Quigley,A5062551275,https://openalex.org/A5062551275,Maria Quigley,0.9,high,local:e971dae5151165bf,Inequalities in childbirth experiences:  A population-based cross-sectional survey in England during the Covid-19 pandemic,2025.0,2025-01-01,Maria Quigley,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2093595,,,NIHR Open Research,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
418,Maria Quigley,A5062551275,https://openalex.org/A5062551275,Maria Quigley,0.9,high,local:0161877bee76545e,Data Note: Addressing uncertainty in identifying pregnancies in the English CPRD GOLD Pregnancy Register: a methodological study using a worked example,2025.0,2025-01-01,Maria Quigley,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2077151,,,International Journal of Population Data Science,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
420,Elise Racine,A5019164869,https://openalex.org/A5019164869,Elise Racine,0.9,high,local:fb38919e268d8cb8,Finding Consensus on Trust in AI in Health Care: Recommendations From a Panel of International Experts.,2025.0,2025-01-01,Elise Racine,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2091576,,,J Med Internet Res,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
420,Elise Racine,A5019164869,https://openalex.org/A5019164869,Elise Racine,0.9,high,local:61b6af4ceec5dfc2,Que(e)rying artificial intelligence use for infectious disease surveillance: The need for a reparative algorithmic praxis,2025.0,2025-01-01,Elise Racine,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2098781,,,Big Data and Society,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
420,Elise Racine,A5019164869,https://openalex.org/A5019164869,Elise Racine,0.9,high,local:129f8b4f1dd99e58,The Far-reaching Implications of China’s AI-powered Surveillance State Post-COVID,2023.0,2023-01-01,Elise Racine,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1544554,,,Surveillance and Society,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
420,Elise Racine,A5019164869,https://openalex.org/A5019164869,Elise Racine,0.9,high,local:a2e9b0781b4c14fd,Sexuality and gender within Afghanistan's bacha bereesh population,2023.0,2023-01-01,Elise Racine,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1331458,,,Equality,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
420,Elise Racine,A5019164869,https://openalex.org/A5019164869,Elise Racine,0.9,high,local:86c5b626d5237daa,Understanding COVID-19 certificates in the context of recent health securitisation trends: What narratives have framed pandemic-related technologies and who do they leave out?,2023.0,2023-01-01,Elise Racine,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Internet publication,0,,,,,https://www.ndph.ox.ac.uk/publications/1332003,,,,Internet publication,,,,,,,1,1,[],{},staff_recent_publications_json
422,Charles Rahal,A5075497327,https://openalex.org/A5075497327,Charles Rahal,0.9,high,local:cfc087ebd258877d,On the Unknowable Limits to Prediction,2025.0,2025-01-01,Charles Rahal,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2084959,,,Nature Computational Science,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
422,Charles Rahal,A5075497327,https://openalex.org/A5075497327,Charles Rahal,0.9,high,local:1ec233404054dd4d,Capitalizing on a crisis: a computational analysis of all five million British firms during the Covid-19 pandemic.,2025.0,2025-01-01,Charles Rahal,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2085751,,,J Comput Soc Sci,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
422,Charles Rahal,A5075497327,https://openalex.org/A5075497327,Charles Rahal,0.9,high,local:95f6b5043190cb6c,"The Role of the Third Sector in Public Health Service Provision: Evidence from 25,338 heterogeneous procurement datasets",2024.0,2024-01-01,Charles Rahal,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2025236,,,Journal of the Royal Statistical Society: Series A (Statistics in Society),Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
422,Charles Rahal,A5075497327,https://openalex.org/A5075497327,Charles Rahal,0.9,high,local:4efd199d8f0de98b,"Voting Patterns, Mortality, and Health Inequalities in England",2024.0,2024-01-01,Charles Rahal,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Preprint,0,,,,,https://www.ndph.ox.ac.uk/publications/2010731,,,,Preprint,,,,,,,1,1,[],{},staff_recent_publications_json
422,Charles Rahal,A5075497327,https://openalex.org/A5075497327,Charles Rahal,0.9,high,local:7a1260e628949675,The InterModel Vigorish as a Lens for Understanding (and Quantifying) the Value of Item Response Models for Dichotomously Coded Items.,2024.0,2024-01-01,Charles Rahal,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2005440,,,Psychometrika,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
424,Rema Ramakrishnan,A5050806006,https://openalex.org/A5050806006,Rema Ramakrishnan,0.9,high,local:a261d1f80781aae1,Ethnic Disparities in Severe Maternal Morbidity and the Contribution of Deprivation: A Population-Based Causal Analysis.,2025.0,2025-01-01,Rema Ramakrishnan,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2128188,,,BJOG,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
424,Rema Ramakrishnan,A5050806006,https://openalex.org/A5050806006,Rema Ramakrishnan,0.9,high,local:313002bc8202cea1,"Incidence, outcomes and management of spontaneous haemoperitoneum in pregnancy: a UK population-based study",2025.0,2025-01-01,Rema Ramakrishnan,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2122413,,,NIHR Open Research,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
424,Rema Ramakrishnan,A5050806006,https://openalex.org/A5050806006,Rema Ramakrishnan,0.9,high,local:83cccefe47400a26,Association between socioeconomic disadvantage and severe maternal morbidity and mortality in high-income countries: a systematic review.,2025.0,2025-01-01,Rema Ramakrishnan,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2062221,,,J Epidemiol Community Health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
424,Rema Ramakrishnan,A5050806006,https://openalex.org/A5050806006,Rema Ramakrishnan,0.9,high,local:4f633e1853505732,Maternal postpartum six-week check and short-term health outcomes for women with hypertensive disorders in pregnancy: an observational study using the Clinical Practice Research Datalink (CPRD),2025.0,2025-01-01,Rema Ramakrishnan,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2080369,,,Acta Obstetricia et Gynecologica Scandinavica,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
424,Rema Ramakrishnan,A5050806006,https://openalex.org/A5050806006,Rema Ramakrishnan,0.9,high,local:757e6909bf0f317a,"Incidence, outcomes and management of spontaneous haemoperitoneum in pregnancy: a UK population-based study.",2025.0,2025-01-01,Rema Ramakrishnan,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2131712,,,NIHR Open Res,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
425,Johanna Rankin Ramroth,A5056997479,https://openalex.org/A5056997479,Johanna Rankin Ramroth,0.9,high,local:7d92c0c0dae52b33,Cardiovascular disease incidence rates: a study using routinely collected health data.,2023.0,2023-01-01,Johanna Rankin Ramroth,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1573461,,,Cardiooncology,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
425,Johanna Rankin Ramroth,A5056997479,https://openalex.org/A5056997479,Johanna Rankin Ramroth,0.9,high,local:fd6beb2c46f8713d,Predicted Risks of Cardiovascular Disease Following Chemotherapy and Radiotherapy in the UK NCRI RAPID Trial of Positron Emission Tomography-Directed Therapy for Early-Stage Hodgkin Lymphoma.,2021.0,2021-01-01,Johanna Rankin Ramroth,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1191481,,,J Clin Oncol,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
425,Johanna Rankin Ramroth,A5056997479,https://openalex.org/A5056997479,Johanna Rankin Ramroth,0.9,high,local:977eb7c8df500c76,An Excess Mortality Risk Analysis of Proton Beam versus Optimal Photon Radiotherapy for Mediastinal Hodgkin Lymphoma: Who May Benefit Most?,2020.0,2020-01-01,Johanna Rankin Ramroth,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Conference paper,0,,,,,https://www.ndph.ox.ac.uk/publications/1153939,,,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,Conference paper,,,,,,,1,1,[],{},staff_recent_publications_json
426,Mike Rayner,A5102793561,https://openalex.org/A5102793561,Mike Rayner,0.9,high,local:6860fa29c04c81da,Modifying the Health Star Rating nutrient profiling algorithm to account for ultra-processing.,2024.0,2024-01-01,Mike Rayner,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2013865,,,Nutr Diet,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
426,Mike Rayner,A5102793561,https://openalex.org/A5102793561,Mike Rayner,0.9,high,local:9f334c5b0ac627f8,Estimated changes in free sugar consumption one year after the UK soft drinks industry levy came into force: controlled interrupted time series analysis of the National Diet and Nutrition Survey (2011-2019).,2024.0,2024-01-01,Mike Rayner,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2016102,,,J Epidemiol Community Health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
426,Mike Rayner,A5102793561,https://openalex.org/A5102793561,Mike Rayner,0.9,high,local:f5a638c906712678,Parliamentary reaction to the announcement and implementation of the UK Soft Drinks Industry Levy: applied thematic analysis of 2016-2020 parliamentary debates.,2024.0,2024-01-01,Mike Rayner,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1600659,,,Public Health Nutr,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
426,Mike Rayner,A5102793561,https://openalex.org/A5102793561,Mike Rayner,0.9,high,local:f194fca201dc3631,Effects of environmental impact labels on the sustainability of food purchases: A randomised controlled trial in an experimental online supermarket.,2024.0,2024-01-01,Mike Rayner,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2025338,,,PLoS One,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
426,Mike Rayner,A5102793561,https://openalex.org/A5102793561,Mike Rayner,0.9,high,local:a1b25d4c3a504a6f,Nutrient profile models for front-of-pack nutrition labelling: a systematic review,2024.0,2024-01-01,Mike Rayner,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2069320,,,LANCET,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
428,Gill Reeves,A5108761036,https://openalex.org/A5108761036,Gill Reeves,0.9,high,local:bb766cda0f50686c,"Oral contraceptive use and risk of liver cancer: a population-based study, systematic review, and meta-analysis.",2025.0,2025-01-01,Gill Reeves,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2134428,,,Lancet Oncol,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
428,Gill Reeves,A5108761036,https://openalex.org/A5108761036,Gill Reeves,0.9,high,local:2b2514010d1d7471,Correction to: Methods and participant characteristics in the Cancer risk in vegetarians consortium: a cross-sectional analysis across 11 prospective studies.,2025.0,2025-01-01,Gill Reeves,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2129704,,,BMC Public Health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
428,Gill Reeves,A5108761036,https://openalex.org/A5108761036,Gill Reeves,0.9,high,local:52798cae6e181a66,Invitation for FOBt screening and colorectal cancer mortality: A prospective analysis in the Million Women Study cohort.,2025.0,2025-01-01,Gill Reeves,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2117117,,,Int J Cancer,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
428,Gill Reeves,A5108761036,https://openalex.org/A5108761036,Gill Reeves,0.9,high,local:58a98e46be3154a9,"Diet-wide analyses for risk of colorectal cancer: prospective study of 12,251 incident cases among 542,778 women in the UK.",2025.0,2025-01-01,Gill Reeves,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2076770,,,Nat Commun,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
428,Gill Reeves,A5108761036,https://openalex.org/A5108761036,Gill Reeves,0.9,high,local:a42a75d20e35adcb,Response: Rheumatoid arthritis and cancer risk in the Million Women Study.,2024.0,2024-01-01,Gill Reeves,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Other,0,,,,,https://www.ndph.ox.ac.uk/publications/2055484,,,Int J Epidemiol,Other,,,,,,,1,1,[],{},staff_recent_publications_json
429,Sadie Regmi,A5035496083,https://openalex.org/A5035496083,Sadie Regmi,0.9,high,local:76c29ac37b51269e,Coercing for public health: reflections on the role of coercion in public health emergencies.,2025.0,2025-01-01,Sadie Regmi,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2118775,,,Monash Bioeth Rev,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
429,Sadie Regmi,A5035496083,https://openalex.org/A5035496083,Sadie Regmi,0.9,high,local:0f44b3178277a641,Addressing challenges for clinical research responses to emerging epidemics and pandemics: a scoping review.,2020.0,2020-01-01,Sadie Regmi,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1115004,,,BMC Med,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
429,Sadie Regmi,A5035496083,https://openalex.org/A5035496083,Sadie Regmi,0.9,high,local:bda600b35b28f181,"Addressing political, economic, administrative, regulatory, logistical, ethical, and social challenges to clinical research responses to emerging epidemics and pandemics: a systematic review",2019.0,2019-01-01,Sadie Regmi,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Conference paper,0,,,,,https://www.ndph.ox.ac.uk/publications/1079593,,,LANCET,Conference paper,,,,,,,1,1,[],{},staff_recent_publications_json
429,Sadie Regmi,A5035496083,https://openalex.org/A5035496083,Sadie Regmi,0.9,high,local:9e903bfe21e38cbe,Recovery from delirium and psychotic manifestations following treatment of anaemia with off-label rituximab in active cold haemagglutinin disease.,2016.0,2016-01-01,Sadie Regmi,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1209916,,,BMJ case reports,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
429,Sadie Regmi,A5035496083,https://openalex.org/A5035496083,Sadie Regmi,0.9,high,local:2c998339a329e59e,Understanding the mechanisms and drivers of antimicrobial resistance.,2016.0,2016-01-01,Sadie Regmi,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/588857,,,Lancet,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
430,Christina Reith,A5071903285,https://openalex.org/A5071903285,Christina Reith,0.9,high,local:29ddeefcf782557c,Effects of statin therapy on diagnoses of new-onset diabetes and worsening glycaemia in large-scale randomised blinded statin trials: an individual participant data meta-analysis.,2024.0,2024-01-01,Christina Reith,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1929630,,,Lancet Diabetes Endocrinol,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
430,Christina Reith,A5071903285,https://openalex.org/A5071903285,Christina Reith,0.9,high,local:45321ce5cca0cdce,Lifetime effects and cost-effectiveness of standard and higher-intensity statin therapy across population categories in the UK: a microsimulation modelling study.,2024.0,2024-01-01,Christina Reith,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1650623,,,Lancet Reg Health Eur,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
430,Christina Reith,A5071903285,https://openalex.org/A5071903285,Christina Reith,0.9,high,local:9382f326f2a7f61f,Impact of outcome adjudication in kidney disease trials: observations from the Study of Heart and Renal Protection (SHARP).,2023.0,2023-01-01,Christina Reith,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1340379,,,Kidney Int Rep,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
430,Christina Reith,A5071903285,https://openalex.org/A5071903285,Christina Reith,0.9,high,local:ff8293b5e9c446de,Accelerating clinical trials: time to turn words into action.,2023.0,2023-01-01,Christina Reith,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Other,0,,,,,https://www.ndph.ox.ac.uk/publications/1353890,,,Lancet,Other,,,,,,,1,1,[],{},staff_recent_publications_json
430,Christina Reith,A5071903285,https://openalex.org/A5071903285,Christina Reith,0.9,high,local:a91eacb5c3c2356f,Prediction Models for Individual-Level Healthcare Costs Associated with Cardiovascular Events in the UK.,2023.0,2023-01-01,Christina Reith,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1300878,,,Pharmacoeconomics,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
431,Oliver Rivero-Arias,A5014510851,https://openalex.org/A5014510851,Oliver Rivero-Arias,0.9,high,local:57023321d4d3fb33,Assessing the experimental EuroQol toddler and infant populations (EQ-TIPS) descriptive system: a protocol integrating discrete choice experiment (DCE) surveys in instrument development.,2025.0,2025-01-01,Oliver Rivero-Arias,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2243361,,,BMJ open,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
431,Oliver Rivero-Arias,A5014510851,https://openalex.org/A5014510851,Oliver Rivero-Arias,0.9,high,local:4c3b790db9c8e096,Comparisons of Preferences Towards EQ-5D-Y-3L Health States Between Adult Own and Child Perspectives.,2025.0,2025-01-01,Oliver Rivero-Arias,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2245003,,,Value Health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
431,Oliver Rivero-Arias,A5014510851,https://openalex.org/A5014510851,Oliver Rivero-Arias,0.9,high,local:1f5fc129d5e55b80,Clinical and cost-effectiveness of detailed anomaly ultrasound screening in the first trimester: a mixed-methods study.,2025.0,2025-01-01,Oliver Rivero-Arias,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2127993,,,Health Technol Assess,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
431,Oliver Rivero-Arias,A5014510851,https://openalex.org/A5014510851,Oliver Rivero-Arias,0.9,high,local:efd8130fb41d3d27,Quantifying the impact of intervention on health outcomes: A tool for assessing incremental changes to life expectancy.,2025.0,2025-01-01,Oliver Rivero-Arias,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2119969,,,Value Health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
431,Oliver Rivero-Arias,A5014510851,https://openalex.org/A5014510851,Oliver Rivero-Arias,0.9,high,local:2e7afcba668d6971,Optimising neonatal services for very preterm births between 27+0 and 31+6 weeks gestation in England: the OPTI-PREM mixed-methods study.,2025.0,2025-01-01,Oliver Rivero-Arias,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2119667,,,Health Soc Care Deliv Res,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
433,Jennifer Roest,A5065874740,https://openalex.org/A5065874740,Jennifer Roest,0.9,high,local:ac105bc9885165b5,The challenges and potential solutions of achieving meaningful consent amongst research participants in northern Thailand: a qualitative study.,2023.0,2023-01-01,Jennifer Roest,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1585856,,,BMC Med Ethics,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
433,Jennifer Roest,A5065874740,https://openalex.org/A5065874740,Jennifer Roest,0.9,high,local:9968a2f33e9a8242,Respecting relational agency in the context of vulnerability: What can research ethics learn from the social sciences?,2023.0,2023-01-01,Jennifer Roest,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1328695,,,Bioethics,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
433,Jennifer Roest,A5065874740,https://openalex.org/A5065874740,Jennifer Roest,0.9,high,local:bffcd7cf61883333,Culturally responsive research ethics: How the socio-ethical norms of Arr-nar/Kreng-jai inform research participation at the Thai-Myanmar border.,2023.0,2023-01-01,Jennifer Roest,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1340406,,,PLOS Glob Public Health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
433,Jennifer Roest,A5065874740,https://openalex.org/A5065874740,Jennifer Roest,0.9,high,local:df44ad30edaa7f56,Vulnerability and agency in research participants' daily lives and the research encounter: A qualitative case study of participants taking part in scrub typhus research in northern Thailand.,2023.0,2023-01-01,Jennifer Roest,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1326320,,,PLoS One,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
433,Jennifer Roest,A5065874740,https://openalex.org/A5065874740,Jennifer Roest,0.9,high,local:1ea102a27d0856f2,"Research ethics in context: understanding the vulnerabilities, agency and resourcefulness of research participants living along the Thai-Myanmar border.",2020.0,2020-01-01,Jennifer Roest,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1144942,,,Int Health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
434,Ines Rombach,A5087469402,https://openalex.org/A5087469402,Ines Rombach,0.9,high,local:94be61354c5a16ec,Exercise therapy with or without other physical therapy interventions versus placebo interventions for osteoarthritis –systematic review,2021.0,2021-01-01,Ines Rombach,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1186683,,,Osteoarthritis and Cartilage Open,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
434,Ines Rombach,A5087469402,https://openalex.org/A5087469402,Ines Rombach,0.9,high,local:a5c29cf9ea341a12,Study of Peri-Articular Anaesthetic for Replacement of the Knee (SPAARK): statistical analysis plan for a randomised controlled trial assessing the effectiveness of peri-articular liposomal bupivacaine plus bupivacaine hydrochloride compared with bupivacaine hydrochloride alone,2021.0,2021-01-01,Ines Rombach,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1173008,,,Trials,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
